Band	ANSP	Plate.number	Taxon_order	Taxon_family	Taxon	Season	Date	Age	Sex	Gel.band.haem	Gel.band.Leuco	Lineage.N..O.	Parasite.1	Parasite.2	Parasite.3	Parasite.4	Lineage.Name.1	Lineage.Name.2	Lineage.Name.3	Lineage.Name.4	Migration	Breeding	lineage.per.host	infxn	haempresence	plaspresence	leucopresence	mixedinfxn	
271179297	31363	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	SY	Male	positive		New	Haemoproteus	Haemoproteus			GYMSAL01	ZONALB05			1	0	2	1	1	0	0	1	
275064721	31364	Rushton_8	Passeriformes	Passerellidae	Spizella pusilla	spring	26-Apr-16	ASY	Male												1	0	0	0	0	0	0	0	
270030493	31365	Rushton_8	Passeriformes	Parulidae	Geothlypis trichas	spring	26-Apr-16	ASY	U	positive											NA	NA	0	0	0	0	0	0	
271179299	31366	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	SY	Male	positive		Old	Plasmodium	Plasmodium			BT7	GEOTRI09			1	0	2	1	0	1	0	1	
271179298	31367	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	SY	Male	positive	positive	Old	Haemoproteus	Leucocytozoon			SIAMEX01	CB1			1	0	2	1	1	0	1	1	
264173970	31368	Rushton_8	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	26-Apr-16	AHY	Male												0	0	0	0	0	0	0	0	
134293902	31369	Rushton_8	Piciformes	Picidae	Melanerpes carolinus	spring	26-Apr-16	TY	Female												0	0	0	0	0	0	0	0	
275064722	31370	Rushton_8	Passeriformes	Parulidae	Geothlypis trichas	spring	26-Apr-16	SY	Male												2	0	0	0	0	0	0	0	
271179247	31371	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	SY	Male	positive		Old	Haemoproteus				GYMSAL01				1	0	1	1	1	0	0	0	
264173971	31372	Rushton_8	Passeriformes	Mimidae	Dumetella carolinensis	spring	26-Apr-16	SY	Male	positive		Old	Haemoproteus				GYMSAL01				2	0	1	1	1	0	0	0	
275064723	31373	Rushton_8	Passeriformes	Paridae	Poecile carolinensis	spring	26-Apr-16	AHY	Male	positive		Old	Plasmodium	Haemoproteus			BAEBIC04	GYMSAL01			0	0	2	1	1	1	0	1	
275064718	31374	Rushton_8	Passeriformes	Paridae	Poecile carolinensis	spring	26-Apr-16	ASY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			BAEBIC04	POECAR02			0	0	2	1	0	1	1	1	
264173972	31375	Rushton_8	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	26-Apr-16	AHY	Male		positive	Old	Leucocytozoon				DUMCAR01				0	0	1	1	0	0	1	0	
271179300	31376	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	SY	Male	positive		Old	Plasmodium				BT7				1	0	1	1	0	1	0	0	
271179301	31377	Rushton_8	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	26-Apr-16	ASY	Male												1	0	0	0	0	0	0	0	
272044764	31378	Rushton_8	Passeriformes	Paridae	Poecile carolinensis	spring	26-Apr-16	ASY	Female												0	0	0	0	0	0	0	0	
235110265	31379	Rushton_8	Passeriformes	Passerellidae	Melospiza georgiana	spring	26-Apr-16	AHY	Female												2	0	0	0	0	0	0	0	
235110269	31380	Rushton_8	Passeriformes	Parulidae	Seiurus aurocapilla	spring	5-May-16	SY	Male	positive											NA	NA	0	0	0	0	0	0	
264173978	31381	Rushton_8	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	SY	Male												2	0	0	0	0	0	0	0	
85295995	31382	Rushton_8	Passeriformes	Corvidae	Cyanocitta cristata	spring	5-May-16	SY	Male	positive	positive	Old	Haemoproteus	Leucocytozoon			CYACRI01	CYACRI04			1	0	2	1	1	0	1	1	
256185083	31383	Rushton_8	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	ASY	U	positive	positive	New	Haemoproteus	Leucocytozoon			MAFUS02	CYACRI08			2	0	2	1	1	0	1	1	
235110270	31384	Rushton_8	Passeriformes	Parulidae	Seiurus aurocapilla	spring	5-May-16	SY	Male	positive											NA	NA	0	0	0	0	0	0	
264173979	31385	Rushton_8	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	SY	Male												2	0	0	0	0	0	0	0	
235110271	31386	Rushton_8	Passeriformes	Parulidae	Seiurus aurocapilla	spring	5-May-16	SY	Male												3	0	0	0	0	0	0	0	
235110272	31387	Rushton_8	Passeriformes	Parulidae	Helmitheros vermivorum	spring	5-May-16	SY	Male												3	0	0	0	0	0	0	0	
271179320	31388	Rushton_8	Passeriformes	Turdidae	Catharus fuscescens	spring	5-May-16	AHY	Female												3	0	0	0	0	0	0	0	
258120211	31389	Rushton_8	Passeriformes	Icteridae	Molothrus ater	spring	5-May-16	ASY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
235110273	31390	Rushton_8	Passeriformes	Parulidae	Seiurus aurocapilla	spring	5-May-16	ASY	Male												3	0	0	0	0	0	0	0	
264173980	31463	Rushton_8	Passeriformes	Turdidae	Hylocichla mustelina	spring	5-May-16	ASY	Female	positive		Old	Haemoproteus				MAFUS02				3	0	1	1	1	0	0	0	
271179321	31464	Rushton_11	Passeriformes	Passerellidae	Melospiza melodia	spring	5-May-16	SY	Male	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
134293934	31465	Rushton_11	Piciformes	Picidae	Melanerpes carolinus	spring	5-May-16	SY	Female												0	0	0	0	0	0	0	0	
235110274	31466	Rushton_11	Passeriformes	Parulidae	Seiurus aurocapilla	spring	5-May-16	SY	Male	positive		Old	Plasmodium				SEIAUR01				3	0	1	1	0	1	0	0	
134293935	31467	Rushton_11	Piciformes	Picidae	Melanerpes carolinus	spring	5-May-16	SY	Male												0	0	0	0	0	0	0	0	
264173981	31468	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
275064730	31469	Rushton_11	Passeriformes	Parulidae	Setophaga coronata	spring	5-May-16	SY	Male	positive	positive	Old	Plasmodium	Leucocytozoon			GEOTRI09	CB1			2	0	2	1	0	1	1	1	
271179322	31470	Rushton_11	Passeriformes	Turdidae	Catharus fuscescens	spring	5-May-16	SY	Female		positive	New	Plasmodium	Leucocytozoon			CATFUS22	HYLMUS02			3	0	2	1	0	1	1	1	
134293936	31471	Rushton_11	Piciformes	Picidae	Melanerpes carolinus	spring	5-May-16	SY	Female												0	0	0	0	0	0	0	0	
275064731	31472	Rushton_11	Passeriformes	Parulidae	Setophaga coronata	spring	5-May-16	SY	Male	positive		Old	Plasmodium				BT7				2	0	1	1	0	1	0	0	
256185753	31473	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	ASY	Male	positive		New	Haemoproteus	Plasmodium			MAFUS02	DUMCAR08			2	0	2	1	1	1	0	1	
264173919	31475	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	5-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264173993	31476	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
271179331	31477	Rushton_11	Passeriformes	Passerellidae	Zonotrichia albicollis	spring	12-May-16	SY	Male	positive		Old	Haemoproteus	Plasmodium			GYMSAL01	GEOTRI09			1	0	2	1	1	1	0	1	
275064738	31478	Rushton_11	Passeriformes	Vireonidae	Vireo griseus	spring	12-May-16	SY	Male												2	0	0	0	0	0	0	0	
264173996	31479	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264173994	31480	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264173995	31481	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264173998	31482	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Male												2	0	0	0	0	0	0	0	
264173997	31483	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264172956	31484	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
235110275	31485	Rushton_11	Passeriformes	Parulidae	Seiurus aurocapilla	spring	12-May-16	SY	Male	positive		Old	Plasmodium				GEOTRI01				3	0	1	1	0	1	0	0	
265157001	31486	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	12-May-16	SY	Female	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
264173999	31487	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	12-May-16	AHY	Male	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
264174000	31488	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Female												2	0	0	0	0	0	0	0	
264172962	31489	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	ASY	Female												2	0	0	0	0	0	0	0	
265157003	31490	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
275064739	31491	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	12-May-16	SY	Male												2	0	0	0	0	0	0	0	
265157002	31492	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
275064740	31493	Rushton_11	Passeriformes	Parulidae	Cardellina canadensis	spring	12-May-16	SY	Female		positive	Old	Leucocytozoon				CNEORN01				3	0	1	1	0	0	1	0	
235110276	31494	Rushton_11	Passeriformes	Hirundinidae	Tachycineta bicolor	spring	12-May-16	AHY	Male												2	0	0	0	0	0	0	0	
235110278	31495	Rushton_11	Passeriformes	Hirundinidae	Tachycineta bicolor	spring	12-May-16	ASY	Female												2	0	0	0	0	0	0	0	
235110277	31496	Rushton_11	Passeriformes	Hirundinidae	Tachycineta bicolor	spring	12-May-16	SY	Male	positive		Old	Plasmodium				SEIAUR01				2	0	1	1	0	1	0	0	
275064741	31497	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	12-May-16	SY	Female												2	0	0	0	0	0	0	0	
265157004	31498	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	12-May-16	U	Male	positive	positive	Old	Haemoproteus	Leucocytozoon			MAFUS02	DUMCAR34			2	0	2	1	1	0	1	1	
265157005	31535	Rushton_11	Passeriformes	Icteridae	Icterus galbula	spring	12-May-16	ASY	Male	positive	positive	New	Haemoproteus	Leucocytozoon	Leucocytozoon	Haemoproteus	ICTLEU01	CNEORN01	DUMCAR34	CARCAR13	3	0	4	1	1	0	1	1	
264173953	31536	Rushton_11	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	12-May-16	AHY	Male	positive		Old	Haemoproteus				SIAMEX01				0	0	1	1	1	0	0	0	
235110279	31537	Rushton_11	Passeriformes	Parulidae	Seiurus aurocapilla	spring	12-May-16	SY	Male	positive		Old	Plasmodium				GEOTRI09				3	0	1	1	0	1	0	0	
271179302	31538	Rushton_11	Piciformes	Picidae	Picoides pubescens	spring	12-May-16	SY	Male												0	0	0	0	0	0	0	0	
265157006	31539	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	U	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157007	31540	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264173988	31541	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	17-May-16	SY	U	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
217102980	31544	Rushton_11	Passeriformes	Parulidae	Seiurus aurocapilla	spring	17-May-16	ASY	Male	positive		Old	Plasmodium				PADOM11				3	0	1	1	0	1	0	0	
256185910	31545	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157008	31547	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	17-May-16	SY	Male	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
265157009	31548	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	17-May-16	HY	Female	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
265157012	31549	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male												2	0	0	0	0	0	0	0	
272044792	31550	Rushton_11	Passeriformes	Passerellidae	Spizella passerina	spring	17-May-16	SY	Male		positive	Old	Leucocytozoon				CNEORN01				2	0	1	1	0	0	1	0	
275064744	31551	Rushton_11	Passeriformes	Passerellidae	Spizella passerina	spring	17-May-16	AHY	Male	positive	positive	Old	Haemoproteus	Leucocytozoon			SPIPAS02	ZONALB38			2	0	2	1	1	0	1	1	
265157014	31552	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157013	31553	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
267038542	31554	Rushton_11	Passeriformes	Parulidae	Setophaga magnolia	spring	17-May-16	SY	Male	positive		Old	Plasmodium	Haemoproteus			GEOTRI01	GEOTRI04			NA	NA	2	1	1	1	0	1	
275064745	31555	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	17-May-16	SY	Female												2	0	0	0	0	0	0	0	
271179332	31556	Rushton_11	Passeriformes	Turdidae	Catharus minimus	spring	17-May-16	SY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			CATUST06	POEHUD01			3	0	2	1	0	1	1	1	
275064749	31557	Rushton_11	Passeriformes	Vireonidae	Vireo griseus	spring	17-May-16	AHY	Female												2	0	0	0	0	0	0	0	
275064746	31558	Rushton_11	Passeriformes	Passerellidae	Spizella passerina	spring	17-May-16	SY	Male		positive	Old	Leucocytozoon				CNEORN01				2	0	1	1	0	0	1	0	
270030496	31559	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	17-May-16	ASY	Male	positive		Old	Plasmodium				SEIAUR01				2	0	1	1	0	1	0	0	
275064747	31560	Rushton_11	Passeriformes	Passerellidae	Spizella passerina	spring	17-May-16	SY	Female	positive	positive	Old	Haemoproteus	Leucocytozoon			SPIPAS02	SPIPAS15			2	0	2	1	1	0	1	1	
275064750	31561	Rushton_11	Passeriformes	Fringillidae	Spinus tristis	spring	17-May-16	ASY	Female												1	0	0	0	0	0	0	0	
265157015	31562	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
270030219	31563	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	17-May-16	ASY	Female												2	0	0	0	0	0	0	0	
265157016	31564	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				NA	NA	1	1	1	0	0	0	
275064751	31565	Rushton_11	Passeriformes	Parulidae	Mniotilta varia	spring	17-May-16	SY	Male												3	0	0	0	0	0	0	0	
271179328	31566	Rushton_11	Piciformes	Picidae	Picoides pubescens	spring	17-May-16	SY	Female												0	0	0	0	0	0	0	0	
265157017	31567	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157019	31568	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157018	31569	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
271179333	31570	Rushton_11	Passeriformes	Turdidae	Catharus fuscescens	spring	17-May-16	SY	Male												3	0	0	0	0	0	0	0	
275064752	31571	Rushton_11	Passeriformes	Parulidae	Cardellina canadensis	spring	17-May-16	ASY	Female												3	0	0	0	0	0	0	0	
275064753	31572	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	spring	17-May-16	ASY	Male	positive		Old	Plasmodium				GEOTRI01				2	0	1	1	0	1	0	0	
265157020	31573	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	17-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157021	31574	Rushton_11	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	17-May-16	AHY	Male	positive		Old	Haemoproteus	Plasmodium			SIAMEX01	PADOM11			0	0	2	1	1	1	0	0	
265157034	31575	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157035	31576	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				NA	NA	1	1	1	0	0	0	
134293940	31577	Rushton_11	Passeriformes	Turdidae	Turdus migratorius	spring	24-May-16	AHY	Male	positive		Old	Plasmodium	Plasmodium			SYAT05	TUMIG03			1	0	2	1	0	1	0	1	
265157036	31578	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157037	31579	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Female	positive		Old	Plasmodium	Plasmodium			TUMIG03	BUVIR09			NA	NA	2	1	0	1	0	1	
265157038	31580	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Female												2	0	0	0	0	0	0	0	
265157039	31581	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Male	positive		Old	Plasmodium				SEIAUR01				2	0	1	1	0	1	0	0	
265157040	31582	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Female	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
271179334	31583	Rushton_11	Passeriformes	Turdidae	Catharus ustulatus	spring	24-May-16	SY	Female	positive											NA	NA	0	0	0	0	0	0	
235110285	31584	Rushton_11	Passeriformes	Parulidae	Parkesia noveboracensis	spring	24-May-16	AHY	Female	positive		Old	Plasmodium				BT7				1	0	1	1	0	1	0	0	
265157042	31585	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
265157043	31586	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	ASY	Male	positive	positive	Old	Plasmodium	Leucocytozoon			PADOM11	CNEORN01			2	0	2	1	0	1	1	1	
235110286	31587	Rushton_11	Passeriformes	Passerellidae	Melospiza lincolnii	spring	24-May-16	SY	Male	positive	positive	Old	Leucocytozoon	Haemoproteus			CNEORN01	DUNNO01			2	0	2	1	1	0	1	1	
264173964	31588	Rushton_11	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	24-May-16	SY	Female		positive	Old	Leucocytozoon				DUMCAR01				0	0	1	1	0	0	1	0	
270030497	31589	Rushton_11	Passeriformes	Troglodytidae	Troglodytes aedon	spring	24-May-16	ASY	Male												2	0	0	0	0	0	0	0	
275064762	31590	Rushton_11	Passeriformes	Parulidae	Cardellina canadensis	spring	24-May-16	SY	Female		positive	New	Leucocytozoon				CARCAN01				3	0	1	1	0	0	1	0	
264173778	31591	Rushton_11	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	24-May-16	AHY	Male	positive		Old	Haemoproteus				SIAMEX01				0	0	1	1	1	0	0	0	
265157044	31592	Rushton_11	Passeriformes	Turdidae	Hylocichla mustelina	spring	24-May-16	SY	Male	positive		Old	Leucocytozoon				COLBF21				3	0	1	1	0	0	1	0	
264173736	31593	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	spring	24-May-16	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
266057150	31595	Rushton_11	Passeriformes	Parulidae	Geothlypis trichas	summer	2-Jun-16	ASY	Male												2	1	0	0	0	0	0	0	
264173080	31596	Rushton_11	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Male	positive		Old	Haemoproteus				MAFUS02				NA	NA	1	1	1	0	0	0	
244110615	31597	Rushton_11	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Male												3	1	0	0	0	0	0	0	
244110616	31598	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	SY	Female												3	1	0	0	0	0	0	0	
92038203	31599	Rushton_12	Passeriformes	Parulidae	Seiurus aurocapilla	summer	2-Jun-16	ASY	Male												3	1	0	0	0	0	0	0	
264173084	31600	Rushton_12	Passeriformes	Turdidae	Hylocichla mustelina	summer	2-Jun-16	SY	Male												3	1	0	0	0	0	0	0	
241168360	31601	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Female												2	1	0	0	0	0	0	0	
255102560	31602	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Female												3	1	0	0	0	0	0	0	
244110588	31603	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Male												3	1	0	0	0	0	0	0	
264173988	31604	Rushton_12	Passeriformes	Turdidae	Hylocichla mustelina	summer	2-Jun-16	SY	U	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
264173085	31605	Rushton_12	Passeriformes	Turdidae	Hylocichla mustelina	summer	2-Jun-16	SY	Male		positive	New	Leucocytozoon	Leucocytozoon			HYLMUS02	CATFUS18			3	1	2	1	0	0	1	1	
264173086	31606	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Male												2	1	0	0	0	0	0	0	
264173087	31607	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Male	positive		Old	Plasmodium				PADOM11				2	1	1	1	0	1	0	0	
255102561	31608	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
244110617	31609	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	SY	Male												3	1	0	0	0	0	0	0	
256185797	31610	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173088	31611	Rushton_12	Passeriformes	Turdidae	Hylocichla mustelina	summer	2-Jun-16	AHY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
264173089	31612	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	SY	Male	positive		Old	Plasmodium				PADOM11				2	1	1	1	0	1	0	0	
244110618	31613	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Male												3	1	0	0	0	0	0	0	
256185100	31614	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173090	31615	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	2-Jun-16	SY	Male												2	1	0	0	0	0	0	0	
255102572	31616	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	2-Jun-16	ASY	Female												3	1	0	0	0	0	0	0	
217102980	31617	Rushton_12	Passeriformes	Parulidae	Seiurus aurocapilla	summer	2-Jun-16	ASY	Male	positive		Old	Plasmodium				PADOM11				3	1	1	1	0	1	0	0	
244110619	31618	Rushton_12	Piciformes	Picidae	Picoides pubescens	summer	2-Jun-16	SY	Female												0	1	0	0	0	0	0	0	
258120194	31619	Rushton_12	Passeriformes	Paridae	Baeolophus bicolor	summer	2-Jun-16	ASY	Male	positive		Old	Plasmodium				BAEBIC04				0	1	1	1	0	1	0	0	
264173072	31620	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jun-16	ASY	Female												2	1	0	0	0	0	0	0	
264173015	31621	Rushton_12	Passeriformes	Turdidae	Hylocichla mustelina	summer	21-Jun-16	ASY	Female	positive	positive	New	Plasmodium				HYLMUS05				3	1	2	1	0	1	0	1	
265157301	31622	Rushton_12	Passeriformes	Cardinalidae	Cardinalis cardinalis	summer	21-Jun-16	ASY	Female	positive	positive	Old	Leucocytozoon	Plasmodium			DUMCAR01	PADOM11			0	1	2	1	0	1	1	1	
244110626	31623	Rushton_12	Piciformes	Picidae	Picoides pubescens	summer	21-Jun-16	HY	Male												0	1	0	0	0	0	0	0	
244110567	31624	Rushton_12	Passeriformes	Turdidae	Catharus fuscescens	summer	21-Jun-16	ASY	Female												3	1	0	0	0	0	0	0	
265157007	31625	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jun-16	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
265157302	31626	Rushton_12	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jun-16	AHY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
235110015	31627	Rushton_12	Passeriformes	Parulidae	Seiurus aurocapilla	summer	21-Jun-16	SY	Male	positive		Old	Plasmodium				SEIAUR01				3	1	1	1	0	1	0	0	
